Connection Count,Handshake Duration (s),Version 1 Timestamp (s),Version 1 Bytes,Version 2 Timestamp (s),Version 2 Bytes,Verack 1 Timestamp (s),Verack 1 Bytes,Verack 2 Timestamp (s),Verack 2 Bytes,
1,0.028192996978759766,1661033920.992731,242,1661033920.994532,242,1661033920.994723,90,1661033921.020924,90
2,0.033103227615356445,1661033921.862589,242,1661033921.863707,242,1661033921.86381,90,1661033921.895692,90
3,0.041023969650268555,1661033922.738325,242,1661033922.739909,242,1661033922.740119,90,1661033922.779349,90
4,0.027719974517822266,1661033923.61444,242,1661033923.616145,242,1661033923.616323,90,1661033923.64216,90
5,0.021477937698364258,1661033924.54914,242,1661033924.550778,242,1661033924.551067,90,1661033924.570618,90
6,0.0028989315032958984,1661033925.42466,242,1661033925.426588,242,1661033925.426873,90,1661033925.427559,90
7,0.005043983459472656,1661033926.041215,242,1661033926.043165,242,1661033926.043382,90,1661033926.046259,90
8,0.02114582061767578,1661033926.618343,242,1661033926.620267,242,1661033926.620488,90,1661033926.639489,90
9,0.025537967681884766,1661033927.503879,242,1661033927.505771,242,1661033927.505976,90,1661033927.529417,90
10,0.03586411476135254,1661033931.601765,242,1661033931.603421,242,1661033931.603558,90,1661033931.637629,90
11,0.010067939758300781,1661033932.21248,242,1661033932.214153,242,1661033932.214349,90,1661033932.222548,90
12,0.017400026321411133,1661033933.073076,242,1661033933.075196,242,1661033933.075389,90,1661033933.090476,90
13,0.02294301986694336,1661033933.959815,242,1661033933.961547,242,1661033933.961879,90,1661033933.982758,90
14,0.025854110717773438,1661033934.850987,242,1661033934.8528,242,1661033934.853054,90,1661033934.876841,90
15,0.04488110542297363,1661033935.718549,242,1661033935.720464,242,1661033935.720708,90,1661033935.76343,90
16,0.035444021224975586,1661033936.580951,242,1661033936.5825,242,1661033936.582696,90,1661033936.616395,90
17,0.05086112022399902,1661033937.451979,242,1661033937.453709,242,1661033937.454165,90,1661033937.50284,90
18,0.03542590141296387,1661033938.315654,242,1661033938.317233,242,1661033938.317454,90,1661033938.35108,90
19,0.003362894058227539,1661033939.186944,242,1661033939.188997,242,1661033939.189255,90,1661033939.190307,90
20,0.05497097969055176,1661033940.051474,242,1661033940.053284,242,1661033940.053536,90,1661033940.106445,90
21,0.029927968978881836,1661033940.925973,242,1661033940.927559,242,1661033940.927748,90,1661033940.955901,90
22,0.04332900047302246,1661033941.804501,242,1661033941.80621,242,1661033941.806352,90,1661033941.84783,90
23,0.007826805114746094,1661033942.663752,242,1661033942.665333,242,1661033942.665641,90,1661033942.671579,90
24,0.03584790229797363,1661033943.527622,242,1661033943.529532,242,1661033943.529897,90,1661033943.56347,90
25,0.014576911926269531,1661033946.143649,242,1661033946.145505,242,1661033946.145664,90,1661033946.158226,90
26,0.014105081558227539,1661033947.011785,242,1661033947.013645,242,1661033947.01392,90,1661033947.02589,90
27,0.004113197326660156,1661033947.880272,242,1661033947.882196,242,1661033947.88247,90,1661033947.884385,90
28,0.04824995994567871,1661033948.741163,242,1661033948.74287,242,1661033948.743135,90,1661033948.789413,90
29,0.012192964553833008,1661033949.604131,242,1661033949.605988,242,1661033949.606263,90,1661033949.616324,90
30,0.0448758602142334,1661033952.219243,242,1661033952.22082,242,1661033952.22101,90,1661033952.264119,90
31,0.022396087646484375,1661033953.085608,242,1661033953.087541,242,1661033953.08773,90,1661033953.108004,90
32,0.041316986083984375,1661033953.718239,242,1661033953.719954,242,1661033953.720065,90,1661033953.759556,90
33,0.03758597373962402,1661033957.771454,242,1661033957.772984,242,1661033957.773201,90,1661033957.80904,90
34,0.01041722297668457,1661033958.634323,242,1661033958.635884,242,1661033958.636053,90,1661033958.64474,90
35,0.04994511604309082,1661034002.252055,242,1661034002.253702,242,1661034002.25397,90,1661034002.302,90
36,0.023107051849365234,1661034004.448119,242,1661034004.449723,242,1661034004.449882,90,1661034004.471226,90
37,0.008160114288330078,1661034007.748087,242,1661034007.749748,242,1661034007.750025,90,1661034007.756247,90
38,0.050408124923706055,1661034010.385058,242,1661034010.386722,242,1661034010.387081,90,1661034010.435466,90
39,0.03098297119140625,1661034011.251595,242,1661034011.253313,242,1661034011.253444,90,1661034011.282578,90
40,0.027942180633544922,1661034012.833438,242,1661034012.835136,242,1661034012.835279,90,1661034012.86138,90
